example_id,conv_id,prev_agent,prev_user,agent,user,bot,Annotator1_is_abuse.1,Annotator1_is_abuse.0,Annotator1_is_abuse.-1,Annotator1_is_abuse.-2,Annotator1_is_abuse.-3,Annotator1_ableist,Annotator1_homophobic,Annotator1_intellectual,Annotator1_racist,Annotator1_sexist,Annotator1_sex_harassment,Annotator1_transphobic,Annotator1_target.generalised,Annotator1_target.individual,Annotator1_target.system,Annotator1_explicit,Annotator1_implicit,Annotator2_is_abuse.1,Annotator2_is_abuse.0,Annotator2_is_abuse.-1,Annotator2_is_abuse.-2,Annotator2_is_abuse.-3,Annotator2_ableist,Annotator2_homophobic,Annotator2_intellectual,Annotator2_racist,Annotator2_sexist,Annotator2_sex_harassment,Annotator2_transphobic,Annotator2_target.generalised,Annotator2_target.individual,Annotator2_target.system,Annotator2_explicit,Annotator2_implicit,Annotator3_is_abuse.1,Annotator3_is_abuse.0,Annotator3_is_abuse.-1,Annotator3_is_abuse.-2,Annotator3_is_abuse.-3,Annotator3_ableist,Annotator3_homophobic,Annotator3_intellectual,Annotator3_racist,Annotator3_sexist,Annotator3_sex_harassment,Annotator3_transphobic,Annotator3_target.generalised,Annotator3_target.individual,Annotator3_target.system,Annotator3_explicit,Annotator3_implicit,Annotator4_is_abuse.1,Annotator4_is_abuse.0,Annotator4_is_abuse.-1,Annotator4_is_abuse.-2,Annotator4_is_abuse.-3,Annotator4_ableist,Annotator4_homophobic,Annotator4_intellectual,Annotator4_racist,Annotator4_sexist,Annotator4_sex_harassment,Annotator4_transphobic,Annotator4_target.generalised,Annotator4_target.individual,Annotator4_target.system,Annotator4_explicit,Annotator4_implicit,Annotator5_is_abuse.1,Annotator5_is_abuse.0,Annotator5_is_abuse.-1,Annotator5_is_abuse.-2,Annotator5_is_abuse.-3,Annotator5_ableist,Annotator5_homophobic,Annotator5_intellectual,Annotator5_racist,Annotator5_sexist,Annotator5_sex_harassment,Annotator5_transphobic,Annotator5_target.generalised,Annotator5_target.individual,Annotator5_target.system,Annotator5_explicit,Annotator5_implicit,Annotator6_is_abuse.1,Annotator6_is_abuse.0,Annotator6_is_abuse.-1,Annotator6_is_abuse.-2,Annotator6_is_abuse.-3,Annotator6_ableist,Annotator6_homophobic,Annotator6_intellectual,Annotator6_racist,Annotator6_sexist,Annotator6_sex_harassment,Annotator6_transphobic,Annotator6_target.generalised,Annotator6_target.individual,Annotator6_target.system,Annotator6_explicit,Annotator6_implicit,Annotator7_is_abuse.1,Annotator7_is_abuse.0,Annotator7_is_abuse.-1,Annotator7_is_abuse.-2,Annotator7_is_abuse.-3,Annotator7_ableist,Annotator7_homophobic,Annotator7_intellectual,Annotator7_racist,Annotator7_sexist,Annotator7_sex_harassment,Annotator6_transphobic.1,Annotator7_target.generalised,Annotator7_target.individual,Annotator7_target.system,Annotator7_explicit,Annotator7_implicit,Annotator8_is_abuse.1,Annotator8_is_abuse.0,Annotator8_is_abuse.-1,Annotator8_is_abuse.-2,Annotator8_is_abuse.-3,Annotator8_ableist,Annotator8_homophobic,Annotator8_intellectual,Annotator8_racist,Annotator8_sexist,Annotator8_sex_harassment,Annotator6_transphobic.2,Annotator8_target.generalised,Annotator8_target.individual,Annotator8_target.system,Annotator8_explicit,Annotator8_implicit,text
3788.0,541501.0,Please go on.,No i need oyur help,You are being a bit negative.,hello,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Please go on. No i need oyur help You are being a bit negative. hello
3535.0,486471.0,_,sup,Please go on.,my cock your face,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,_ sup Please go on. my cock your face
2935.0,3883300571696026,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",I said fuck off,I don't have to put up with any abuse from you.,Fuck you,CarbonBot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to. I said fuck off I don't have to put up with any abuse from you. Fuck you"
2337.0,3259187940789816,I'm not sure about your departure airport. What city will you be flying from?,תל אביב,:-),ok fine im flying from st louis,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm not sure about your departure airport. What city will you be flying from? תל אביב :-) ok fine im flying from st louis
621.0,2.6896E+15,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",yes hi,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good? yes hi"
931.0,227464.0,Can you elaborate on that?,suck my pussy,Why do you say your pussy?,yes,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,Can you elaborate on that? suck my pussy Why do you say your pussy? yes
2705.0,358034.0,_,The sky should be green,Please go on.,I am pregnant,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_ The sky should be green Please go on. I am pregnant
2959.0,3937350642957378,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",yes,Will you be travelling in Economy Class?,yes,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes Will you be travelling in Economy Class? yes"
1051.0,241021.0,You are sure?,FUck,Please go on.,Do you have lunch ?,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You are sure? FUck Please go on. Do you have lunch ?
2432.0,3317680041583518,Will you be travelling in Economy Class?,no,What city will you be flying from?,Auckland,CarbonBot,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will you be travelling in Economy Class? no What city will you be flying from? Auckland
2094.0,31087.0,Please go on.,in Ohio,Please go on.,That pays well,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Please go on. in Ohio Please go on. That pays well
1832.0,2866965713403332,What city will you be flying from?,Delhi,I'm not sure about your departure airport. What city will you be flying from?,India,CarbonBot,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,What city will you be flying from? Delhi I'm not sure about your departure airport. What city will you be flying from? India
2716.0,3599309333461057,"You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?",Sadly,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",righto,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class? Sadly By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>. righto"
3362.0,457805.0,Please go on.,you are stupid,Does it please you to believe I am stupid?,I am dead,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,Please go on. you are stupid Does it please you to believe I am stupid? I am dead
534.0,2.45945E+15,I don't have to put up with any abuse from you.,Bernie madoff son of a bitch,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Donate this asshole,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I don't have to put up with any abuse from you. Bernie madoff son of a bitch All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to. Donate this asshole"
1459.0,2654657661318415,Let's start over.,Ok,ok,Calculate my offsets,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,Let's start over. Ok ok Calculate my offsets
1527.0,2684779791604519,I'm not sure about your departure airport. What city will you be flying from?,Chennai Hi,Hi. Thanks for testing. Please choose,christmas,CarbonBot,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm not sure about your departure airport. What city will you be flying from? Chennai Hi Hi. Thanks for testing. Please choose christmas
2201.0,3174501812565095,I'm not sure about your departure airport. What city will you be flying from?,mio,I'm not sure about your departure airport. What city will you be flying from?,yyz,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm not sure about your departure airport. What city will you be flying from? mio I'm not sure about your departure airport. What city will you be flying from? yyz
2378.0,3301495416585555,:-),a,so,lot,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:-) a so lot
2906.0,384188.0,Can you elaborate on that?,in no way :),You are being a bit negative.,thats pretty much it,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can you elaborate on that? in no way :) You are being a bit negative. thats pretty much it
1521.0,268068.0,Please go on.,answer me,Can you elaborate on that?,ur gay,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please go on. answer me Can you elaborate on that? ur gay
383.0,183144.0,You are being a bit negative.,sorry,Apologies are not necessary.,okay,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,You are being a bit negative. sorry Apologies are not necessary. okay
220.0,149769.0,Why do you mention computers?,no,You are being a bit negative.,now you're being a bit defensive,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,Why do you mention computers? no You are being a bit negative. now you're being a bit defensive
937.0,227903.0,_,i need help,Why do you want help?,i need sex,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,_ i need help Why do you want help? i need sex
4054.0,88506.0,"I have told you before, I do not care about names.",hi eliza how are you,Does that question interest you?,yes,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"I have told you before, I do not care about names. hi eliza how are you Does that question interest you? yes"
3056.0,409124.0,Please go on.,How do I meet a guy?,Does that question interest you?,"ok, suck my dick",E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Please go on. How do I meet a guy? Does that question interest you? ok, suck my dick"
238.0,153393.0,Can you elaborate on that?,that ? you can elaborate on,"Oh, i can elaborate on.",yes go ahead,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1, 1","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Can you elaborate on that? that ? you can elaborate on Oh, i can elaborate on. yes go ahead"
210.0,14724.0,Do you wish to hate me?,yes,You are sure?,ofcourse my dear,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do you wish to hate me? yes You are sure? ofcourse my dear
684.0,2.91829E+15,Let's start over.,Hello,Hi. Thanks for testing. Please choose,christmas,CarbonBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Let's start over. Hello Hi. Thanks for testing. Please choose christmas
3857.0,58324.0,Please go on.,its now in the rafters,Please go on.,i want to pit the wings on my savage,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Please go on. its now in the rafters Please go on. i want to pit the wings on my savage
3502.0,480957.0,What about your own a hot piece of sex?,since 6 months,Please go on.,are u a girl,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,What about your own a hot piece of sex? since 6 months Please go on. are u a girl
2610.0,347663.0,You are sure?,Oh yes I think so,You are sure?,fuck you with your questions,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You are sure? Oh yes I think so You are sure? fuck you with your questions
208.0,146867.0,_,no she hates you,You are being a bit negative.,she does she fucking hates you,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_ no she hates you You are being a bit negative. she does she fucking hates you
1955.0,3.2321E+15,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",thanks,CarbonBot,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? thanks"
437.0,193977.0,Does that question interest you?,it's not a question,Please go on.,What the fuck is wrong with you?,E.L.I.Z.A.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,Does that question interest you? it's not a question Please go on. What the fuck is wrong with you?
1487.0,2664918180242175,Hello!,merry christmas,:-),hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hello! merry christmas :-) hi
2409.0,3302099406530691,so,What can you do,I can help you calculate and buy carbon offsets for your flights.,How,CarbonBot,,,,,,,,,,,,,,,,,,"1, 1","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0","0, 0",,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,so What can you do I can help you calculate and buy carbon offsets for your flights. How
1211.0,2488412464618618,I'm not sure about your departure airport. What city will you be flying from?,What countries are available?,I'm afraid I have no idea,Manila,CarbonBot,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm not sure about your departure airport. What city will you be flying from? What countries are available? I'm afraid I have no idea Manila
798.0,211206.0,"Oh, i go on.",because it is,Do any other reasons not come to mind?,nope,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oh, i go on. because it is Do any other reasons not come to mind? nope"
991.0,23514.0,You are sure?,Yew,Please go on.,arggh,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You are sure? Yew Please go on. arggh
172.0,137674.0,You are sure?,YES I AM,You are sure?,I have told you three times that i am sure.,E.L.I.Z.A.,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,You are sure? YES I AM You are sure? I have told you three times that i am sure.
